81,4,764.78,235.94,175.99,95.69999999999999,1,1,1.0
81,5,751.34,261.38,31.600000000000023,27.120000000000005,1,1,1.0
81,6,937.21,238.62,12.240000000000009,30.25999999999999,1,1,1.0
82,2,208.8,256.0,93.33999999999997,40.19999999999999,1,1,1.0
82,4,756.34,237.02,178.51999999999998,96.83000000000001,1,1,1.0
82,5,741.6,261.38,32.89999999999998,27.120000000000005,1,1,1.0
82,6,931.05,239.14,13.129999999999995,30.55000000000001,1,1,1.0
83,2,208.8,256.0,93.30000000000001,40.19999999999999,1,1,1.0
83,4,747.9,238.1,181.05000000000007,97.96000000000001,1,1,1.0
83,5,732.79,262.68,32.91000000000008,27.120000000000005,1,1,1.0
83,6,924.88,239.66,14.019999999999982,30.840000000000003,1,1,1.0
84,2,208.8,255.88,93.30000000000001,40.24000000000001,1,1,1.0
84,4,739.46,239.18,183.57999999999993,99.08999999999997,1,1,1.0
84,5,720.4,262.68,33.200000000000045,29.71999999999997,1,1,1.0
84,6,919.24,240.25,14.019999999999982,30.839999999999975,1,1,1.0
85,2,208.8,255.76,93.30000000000001,40.28000000000003,1,1,1.0
85,4,731.02,240.26,186.11,100.22000000000003,1,1,1.0
85,5,710.95,263.33,35.84999999999991,29.720000000000027,1,1,1.0
85,6,911.8,240.55,16.710000000000036,30.839999999999975,1,1,1.0
86,2,208.8,255.65,93.30000000000001,40.29999999999998,1,1,1.0
86,4,722.58,241.34,188.64,101.34,1,1,1.0
86,5,699.21,263.01,37.49000000000001,29.720000000000027,1,1,1.0
86,6,904.97,241.14,16.709999999999923,30.850000000000023,1,1,1.0
87,2,208.8,255.53,93.30000000000001,40.34,1,1,1.0
87,4,714.14,242.42,191.16999999999996,102.47,1,1,1.0
87,5,688.12,264.31,39.77999999999997,29.71999999999997,1,1,1.0
87,6,899.92,241.44,16.710000000000036,30.839999999999975,1,1,1.0
88,2,208.8,255.41,93.30000000000001,40.380000000000024,1,1,1.0
88,4,705.7,243.5,193.69999999999993,103.60000000000002,1,1,1.0
88,5,676.71,264.96,39.77999999999997,29.720000000000027,1,1,1.0
88,6,889.2,242.62,18.819999999999936,30.850000000000023,1,1,1.0
89,2,208.8,255.29,93.30000000000001,40.41999999999999,1,1,1.0
89,4,694.51,244.58,197.57000000000005,105.16999999999999,1,1,1.0
89,5,664.32,265.17,39.77999999999997,29.71999999999997,1,1,1.0
89,6,869.0,243.8,33.10000000000002,30.860000000000014,1,1,1.0
90,2,208.8,255.17,93.30000000000001,40.46000000000001,1,1,1.0
90,4,683.32,245.66,201.43999999999994,106.75000000000003,1,1,1.0
90,5,653.83,265.8,43.370000000000005,30.560000000000002,1,1,1.0
90,6,861.87,243.2,33.10000000000002,33.24000000000001,1,1,1.0
91,2,208.8,255.05,93.30000000000001,40.5,1,1,1.0
91,4,672.13,246.74,205.31000000000006,108.32,1,1,1.0
91,5,642.07,265.6,46.129999999999995,31.599999999999966,1,1,1.0
91,6,852.4,244.39,38.39999999999998,33.24000000000001,1,1,1.0
92,2,208.8,254.94,93.30000000000001,40.51999999999998,1,1,1.0
92,4,660.94,247.82,209.17999999999995,109.90000000000003,1,1,1.0
92,5,629.06,266.65,65.6400000000001,31.600000000000023,1,1,1.0
92,6,842.31,245.58,38.40000000000009,33.22999999999999,1,1,1.0
93,2,208.8,254.82,93.30000000000001,40.56,1,1,1.0
93,4,649.75,248.9,213.04999999999995,111.47,1,1,1.0
93,5,616.1,266.86,69.39999999999998,31.599999999999966,1,1,1.0
93,6,837.26,247.06,38.39999999999998,33.24000000000001,1,1,1.0
94,2,208.8,254.7,93.30000000000001,40.60000000000002,1,1,1.0
94,4,638.56,249.98,216.92000000000007,113.03999999999999,1,1,1.0
94,5,603.7,266.86,71.27999999999997,31.599999999999966,1,1,1.0
94,6,817.4,247.36,48.15999999999997,33.24000000000001,1,1,1.0
95,2,208.68,254.7,92.99000000000001,40.60000000000002,1,1,1.0
95,4,627.37,251.06,220.78999999999996,114.62,1,1,1.0
95,5,593.22,267.49,71.67999999999995,31.599999999999966,1,1,1.0
95,6,810.87,247.65,48.15999999999997,33.23999999999998,1,1,1.0
96,2,208.57,254.7,92.66000000000003,40.60000000000002,1,1,1.0
96,4,616.18,252.14,224.66000000000008,116.19,1,1,1.0
96,5,578.95,267.92,75.14999999999998,31.599999999999966,1,1,1.0
96,6,802.56,248.54,48.16000000000008,33.23999999999998,1,1,1.0
97,2,208.45,254.7,92.35000000000002,40.60000000000002,1,1,1.0
97,4,604.99,253.22,228.52999999999997,117.77000000000001,1,1,1.0
97,5,567.28,268.78,75.14999999999998,31.600000000000023,1,1,1.0
97,6,788.3,248.2,56.180000000000064,30.0,1,1,1.0
98,2,208.33,254.7,92.03999999999999,40.60000000000002,1,1,1.0
98,4,593.8,254.3,232.4000000000001,119.33999999999997,1,1,1.0
98,5,555.17,269.22,80.33000000000004,31.599999999999966,1,1,1.0
98,6,775.83,248.79,56.17999999999995,30.00000000000003,1,1,1.0
99,2,208.22,254.7,91.71000000000001,40.60000000000002,1,1,1.0
99,4,579.02,255.79,238.82000000000005,121.62000000000003,1,1,1.0
99,5,543.93,269.65,84.17000000000007,33.75,1,1,1.0
99,6,768.71,249.39,56.17999999999995,28.810000000000002,1,1,1.0
100,2,208.1,254.7,91.4,40.60000000000002,1,1,1.0
100,4,564.25,257.28,245.23000000000002,123.89000000000004,1,1,1.0
100,5,525.35,270.64,85.44999999999993,33.75999999999999,1,1,1.0
100,6,758.91,250.58,56.180000000000064,28.809999999999974,1,1,1.0
101,2,208.1,254.7,92.25000000000003,40.60000000000002,1,1,1.0
101,4,549.47,258.77,251.64999999999998,126.17000000000002,1,1,1.0
101,5,512.41,269.98,87.49000000000001,33.75,1,1,1.0
101,6,742.0,250.87,62.700000000000045,28.819999999999993,1,1,1.0
102,2,208.1,254.7,93.1,40.60000000000002,1,1,1.0
102,4,534.7,260.26,258.05999999999995,128.44,1,1,1.0
102,5,497.82,271.64,94.07999999999998,33.75,1,1,1.0
102,6,731.9,251.47,62.700000000000045,28.809999999999974,1,1,1.0
103,2,208.1,254.7,93.50000000000003,40.60000000000002,1,1,1.0
103,4,519.92,261.75,264.48,130.72000000000003,1,1,1.0
103,5,485.87,271.64,95.13,33.75,1,1,1.0
103,6,722.7,252.65,62.69999999999993,22.849999999999994,1,1,1.0
104,2,208.1,254.7,93.50000000000003,40.54000000000002,1,1,1.0
104,4,505.15,263.24,270.89,133.0,1,1,1.0
104,5,472.93,272.3,97.46999999999997,33.75,1,1,1.0
104,6,709.3,253.54,65.41000000000008,19.56000000000003,1,1,1.0
104,7,949.76,228.26,10.240000000000009,36.98000000000002,1,1,1.0
105,2,208.1,254.7,93.50000000000003,40.47000000000003,1,1,1.0
105,4,490.37,264.73,277.30999999999995,135.26999999999998,1,1,1.0
105,5,457.01,273.3,97.47000000000003,34.74000000000001,1,1,1.0
105,6,697.1,252.95,66.91999999999996,19.560000000000002,1,1,1.0
105,7,945.8,226.78,14.200000000000045,39.099999999999994,1,1,1.0
106,2,208.1,254.7,93.50000000000003,40.410000000000025,1,1,1.0
106,4,475.6,266.22,283.72,137.54999999999995,1,1,1.0
106,5,442.08,273.3,97.46999999999997,34.74000000000001,1,1,1.0
106,6,683.1,253.25,72.30999999999995,19.55000000000001,1,1,1.0
106,7,941.83,225.31,18.16999999999996,41.19999999999999,1,1,1.0
107,2,208.1,254.7,93.50000000000003,40.34000000000003,1,1,1.0
107,4,460.82,267.71,290.14000000000004,139.82,1,1,1.0
107,5,430.47,273.96,99.42999999999995,34.75,1,1,1.0
107,6,671.82,254.44,72.30999999999995,19.55000000000001,1,1,1.0
107,7,937.86,223.83,22.139999999999986,43.319999999999965,1,1,1.0
108,2,208.1,254.7,93.50000000000003,40.28000000000003,1,1,1.0
108,4,446.05,269.2,296.55,142.10000000000002,1,1,1.0
108,5,414.21,274.96,101.08999999999997,35.04000000000002,1,1,1.0
108,6,658.46,255.03,72.30999999999995,19.549999999999983,1,1,1.0
108,7,933.9,222.35,26.100000000000023,45.440000000000026,1,1,1.0
109,2,208.1,254.7,93.50000000000003,40.210000000000036,1,1,1.0
109,4,427.82,271.03,303.96999999999997,145.10000000000002,1,1,1.0
109,5,402.27,276.29,101.09000000000003,35.039999999999964,1,1,1.0
109,6,638.0,255.03,85.04999999999995,19.549999999999983,1,1,1.0
109,7,929.93,220.88,30.07000000000005,47.54000000000002,1,1,1.0
110,2,208.1,254.7,93.50000000000003,40.150000000000034,1,1,1.0
110,4,409.6,272.86,311.38,148.09999999999997,1,1,1.0
110,5,387.1,274.9,104.5,36.80000000000001,1,1,1.0
110,6,621.7,256.22,87.68999999999994,20.17999999999995,1,1,1.0
110,7,925.96,219.4,34.039999999999964,49.66,1,1,1.0
111,2,208.1,254.7,93.50000000000003,40.079999999999984,1,1,1.0
111,4,391.38,274.69,318.78999999999996,151.10000000000002,1,1,1.0
111,5,372.1,275.96,105.42999999999995,37.08000000000004,1,1,1.0
111,6,609.82,255.92,87.69999999999993,24.97999999999999,1,1,1.0
111,7,922.0,217.93,38.0,51.75999999999999,1,1,1.0
112,2,208.1,254.7,93.50000000000003,40.02000000000004,1,1,1.0
112,4,373.15,276.52,326.21000000000004,154.10000000000002,1,1,1.0
112,5,357.1,277.02,106.35999999999996,37.360000000000014,1,1,1.0
112,6,595.9,257.7,92.71000000000004,24.980000000000018,1,1,1.0
112,7,918.03,216.45,41.97000000000003,53.879999999999995,1,1,1.0
113,2,208.1,254.7,93.50000000000003,39.94999999999999,1,1,1.0
113,4,354.93,278.35,333.61999999999995,157.09999999999997,1,1,1.0
113,5,342.1,278.08,107.28999999999996,37.64000000000004,1,1,1.0
113,6,582.5,258.0,93.94000000000005,24.69999999999999,1,1,1.0
113,7,914.07,214.98,45.92999999999995,55.97999999999999,1,1,1.0
114,2,208.1,254.7,93.50000000000003,39.889999999999986,1,1,1.0
114,4,336.7,280.18,341.04,160.09999999999997,1,1,1.0
114,5,327.1,279.14,108.21999999999997,37.920000000000016,1,1,1.0
114,6,565.8,258.3,98.46000000000004,27.099999999999966,1,1,1.0
114,7,910.1,213.5,49.89999999999998,58.10000000000002,1,1,1.0
115,2,208.1,254.7,93.50000000000003,39.81999999999999,1,1,1.0
115,4,318.48,282.01,348.44999999999993,163.10000000000002,1,1,1.0
115,5,312.1,280.2,109.14999999999998,38.19999999999999,1,1,1.0
115,6,553.33,259.78,98.45999999999992,27.100000000000023,1,1,1.0
115,7,904.76,213.98,55.24000000000001,58.20000000000002,1,1,1.0
116,2,208.1,254.7,93.50000000000003,39.75999999999999,1,1,1.0
116,4,300.25,283.84,355.87,166.10000000000002,1,1,1.0
116,5,297.1,281.26,110.07999999999998,38.48000000000002,1,1,1.0
116,6,548.9,259.78,89.83000000000004,27.100000000000023,1,1,1.0
116,7,899.42,214.46,60.58000000000004,58.29999999999998,1,1,1.0
117,2,208.1,254.7,93.50000000000003,39.69,1,1,1.0
117,4,282.03,285.67,363.28,169.09999999999997,1,1,1.0
117,5,282.1,282.32,111.00999999999999,38.75999999999999,1,1,1.0
117,6,523.1,261.27,101.07999999999993,31.53000000000003,1,1,1.0
117,7,894.08,214.94,65.18999999999994,58.39999999999998,1,1,1.0
118,2,208.1,254.7,93.50000000000003,39.629999999999995,1,1,1.0
118,4,263.81,287.5,370.69,172.10000000000002,1,1,1.0
118,5,267.1,283.38,111.94,39.04000000000002,1,1,1.0
118,6,509.1,262.45,103.5,31.54000000000002,1,1,1.0
118,7,888.74,215.42,69.78999999999996,58.50000000000003,1,1,1.0
119,2,208.1,254.7,93.50000000000003,39.56,1,1,1.0
119,4,238.58,289.53,382.7299999999999,177.32000000000005,1,1,1.0
119,5,252.1,284.44,112.87000000000003,39.31999999999999,1,1,1.0
119,6,495.44,263.0,103.50000000000006,32.47000000000003,1,1,1.0
119,7,883.4,215.9,74.39999999999998,58.599999999999994,1,1,1.0
120,2,208.1,254.7,93.50000000000003,39.5,1,1,1.0
120,4,213.35,291.56,394.77,182.54000000000002,1,1,1.0
120,5,237.1,285.5,113.79999999999998,39.60000000000002,1,1,1.0
120,6,480.0,263.89,103.50999999999999,32.47000000000003,1,1,1.0
120,7,878.06,216.38,75.21000000000004,58.69999999999999,1,1,1.0
121,2,208.1,254.7,93.50000000000003,36.69999999999999,1,1,1.0
121,4,188.12,293.59,406.80999999999995,187.76000000000005,1,1,1.0
121,5,219.42,286.8,115.33000000000001,40.00999999999999,1,1,1.0
121,6,465.8,264.19,107.02000000000004,36.00999999999999,1,1,1.0
121,7,872.72,216.86,76.02999999999997,58.80000000000001,1,1,1.0
122,2,208.1,254.7,93.50000000000003,37.25,1,1,1.0
122,4,162.89,295.62,418.85,192.98000000000002,1,1,1.0
122,5,201.74,288.1,116.86000000000001,40.41999999999996,1,1,1.0
122,6,452.44,264.48,107.02000000000004,36.01999999999998,1,1,1.0
122,7,867.38,217.34,76.84000000000003,58.900000000000006,1,1,1.0
123,2,208.1,254.7,93.50000000000003,37.80000000000001,1,1,1.0
123,4,137.66,297.65,430.89,198.20000000000005,1,1,1.0
123,5,184.06,289.4,118.38999999999999,40.83000000000004,1,1,1.0
123,6,436.11,266.27,107.01999999999998,36.00999999999999,1,1,1.0
123,7,862.04,217.82,77.65000000000009,59.0,1,1,1.0
124,2,208.1,254.7,93.50000000000003,39.80000000000001,1,1,1.0
124,4,112.43,299.68,442.93,203.42000000000002,1,1,1.0
124,5,166.38,290.7,119.92000000000002,41.24000000000001,1,1,1.0
124,6,422.75,267.16,107.00999999999999,38.639999999999986,1,1,1.0
124,7,856.7,218.3,78.46999999999991,59.099999999999966,1,1,1.0
125,2,208.1,254.7,93.50000000000003,40.69999999999999,1,1,1.0
125,4,87.2,301.71,454.96999999999997,208.64000000000004,1,1,1.0
125,5,148.7,292.0,121.44999999999999,41.639999999999986,1,1,1.0
125,6,407.3,268.05,110.89000000000004,38.639999999999986,1,1,1.0
125,7,850.47,218.62,79.51999999999998,59.56999999999999,1,1,1.0
126,2,208.1,254.82,93.44000000000003,40.44,1,1,1.0
126,4,61.97,303.74,467.01,213.86,1,1,1.0
126,5,131.02,293.3,122.97999999999999,42.05000000000001,1,1,1.0
126,6,391.9,267.2,114.41000000000003,43.10000000000002,1,1,1.0
126,7,844.24,218.93,80.56999999999994,60.05000000000001,1,1,1.0
127,2,208.1,254.94,93.37000000000003,40.19,1,1,1.0
127,4,36.74,305.77,479.04999999999995,219.08000000000004,1,1,1.0
127,5,113.34,294.6,124.50999999999999,42.45999999999998,1,1,1.0
127,6,380.02,268.39,114.41000000000003,43.10000000000002,1,1,1.0
127,7,838.01,219.25,81.62,60.51999999999998,1,1,1.0
128,2,208.1,255.05,93.31000000000003,39.94,1,1,1.0
128,4,11.51,307.8,491.09000000000003,224.3,1,1,1.0
128,5,95.66,295.9,126.03999999999999,42.870000000000005,1,1,1.0
128,6,363.4,269.6,116.48000000000002,44.25999999999999,1,1,1.0
128,7,831.78,219.57,82.67000000000007,60.99000000000001,1,1,1.0
129,2,208.1,255.17,93.25000000000003,39.680000000000035,1,1,1.0
129,4,0.0,312.1,486.7,227.19999999999993,1,1,1.0
129,5,77.98,297.2,127.57000000000001,43.28000000000003,1,1,1.0
129,6,348.26,271.08,116.48000000000002,44.27000000000004,1,1,1.0
129,7,825.55,219.88,83.73000000000002,61.47000000000003,1,1,1.0
130,2,208.1,255.29,93.17999999999998,39.430000000000035,1,1,1.0
130,4,0.0,313.5,470.8,225.79999999999995,1,1,1.0
130,5,60.3,298.5,129.10000000000002,43.69,1,1,1.0
130,6,332.8,270.67,118.11000000000001,45.93000000000001,1,1,1.0
130,7,819.32,220.2,84.77999999999997,61.94,1,1,1.0
131,2,208.1,255.41,93.12000000000003,39.16999999999999,1,1,1.0
131,4,0.0,317.8,456.3,221.49999999999994,1,1,1.0
131,5,40.75,300.03,131.02,44.460000000000036,1,1,1.0
